"","regspp","region","spp","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"464","DFO_SoGulf_PSEUDOPLEURONECTES AMERICANUS","DFO_SoGulf","PSEUDOPLEURONECTES AMERICANUS",NA,NA,NA,NA,NA,NA,NA,NA,-63.352237207505,-63.7216746062149,-62.9042631585815,-62.8686825754962,-62.8050670468473,-62.0749194953314,-62.2612842385424,NA,-62.5682932826796,-62.9829958570895,-63.0555807600461,-62.3231416687721,-63.546548698379,-62.1099229720637,-62.7122542880957,-62.8138730949896,-62.9321906798999,-63.4063103661058,-62.7096797743576,-63.1735439316753,-63.8219862644908,-63.5176654844707,-64.2821815886478,-63.873734660739,-63.8538267282972,-63.2324619874379,-62.9931901470893,-62.923974295106,-63.0938205003202,-63.3334417946714,-62.9412965246496,-63.8391257377537,NA,-63.1270156882023,-63.9320562197334,-63.5890099350968,-63.3807418414886,-63.518377391708,-64.3080244956372,NA,NA
"465","DFO_SoGulf_SEBASTES SP.","DFO_SoGulf","SEBASTES SP.",NA,NA,NA,NA,NA,NA,NA,NA,-61.7684582329555,-63.1854001204858,-62.9850684778609,-63.2128399255507,-62.3242504994974,-63.1774657427685,-63.1691929538972,NA,-63.1211804260743,-61.9354063026464,-62.0551309604736,-61.686729040487,-62.3750095524621,-62.3620792846192,-62.4287886603818,-61.9011400847337,-62.3959091181812,-61.486121627645,-62.1992380997476,-61.9027885657688,-62.3673585130946,-61.7008909290121,-61.7013783466426,-62.1039195151909,-62.0844511545305,-61.7322878422267,-61.7124299596918,-62.0767731517666,-61.2734178588957,-61.0037757076614,-61.5372972090598,-61.1966051834538,NA,-60.7105347015829,-60.924682787282,-60.7663680117271,-61.2409384526128,-61.3932472302644,-61.4684488092536,NA,NA
"466","DFO_SoGulf_UROPHYCIS TENUIS","DFO_SoGulf","UROPHYCIS TENUIS",NA,NA,NA,NA,NA,NA,NA,NA,-62.246648538524,-63.4258956193498,-62.481825784478,-62.4614353188204,-62.2721645163926,-62.9524294071704,-62.7350151303939,NA,-62.2080554732942,-63.2469687754875,-62.7589316076108,-62.5335321970128,-62.4857249093971,-62.0468790986505,-61.7815443791055,-61.8223140172628,-61.6785928478319,-61.85979958134,-61.7877294052682,-62.4153840566618,-62.2019495058218,-62.0326082501161,-61.4546286241155,-61.7659953151119,-62.0535701431295,-61.0427518930698,-61.4129688572563,-61.6615554134578,-61.4167209840357,-61.0467369618545,-60.9571738373382,-61.1503256548897,NA,-61.6800293371267,-61.1541443834263,-61.2518698855607,-61.0878648649769,-61.5104963819546,-61.2831786339916,NA,NA
"467","NEFSC_Fall_Alosa pseudoharengus","NEFSC_Fall","Alosa pseudoharengus",-69.7433696778337,-69.6110847550294,-70.3489910636116,-69.0301758569192,-69.4427031073743,-68.5732402103506,-68.2898522462465,-68.8148871167265,-68.1864328738329,-68.1258300352221,-67.4532696318562,-68.9994525024939,-68.1995347497139,-68.5035652870131,-69.0106217491055,-69.2007899044643,-68.949466018432,-70.4002316214586,-69.9007163109661,-69.692964730177,-67.5878922060686,-69.213506433211,-70.1570575766925,-68.1010073566797,-68.4415302881599,-68.5621978293666,-68.0471077805552,-67.7758113818234,-68.0232511064623,-67.618040244399,-68.050854747966,-70.4679280315212,-67.749509506457,-68.6127149212653,-68.6541816624694,-68.6407824113171,-67.6980966615483,-68.7853528233136,-67.7132013886895,-68.2297909731833,-68.9687687644438,-68.944442746924,-67.7296190499949,-68.6509017410858,-68.7219340003479,-68.848354703433,NA,NA,NA
"468","NEFSC_Fall_Alosa sapidissima","NEFSC_Fall","Alosa sapidissima",-69.720534098886,-69.4544350841855,-69.8011456867904,-71.5126955214212,-70.0909091235637,-67.6621423201869,-68.9002103948976,-69.1337495494541,-69.4676953992783,-70.6593067302487,-70.0600242574257,-69.6289489473684,-70.7655951577254,-70.6122449718422,-68.1768881598795,-70.5635080303418,-69.1450213072051,-70.3051441143331,-71.5243605105769,-67.9247534864741,-70.6792716269692,-69.7743255500798,-71.0909331124664,-69.2972885082084,-67.5849741657889,-70.4060340591853,-69.2879628126208,-68.38286818505,-67.5014668892665,-70.5932863850361,-69.4486627525155,-69.4122667634412,-66.982492871843,-68.7523827781255,-69.4830958035265,-69.2253130819204,-67.8302809748043,-68.9591583967286,-69.7594857834175,-68.0253446179127,-69.3142303963358,-69.1838935274518,-67.285935750456,-69.1798000903301,-68.8126200418942,-67.6455648232762,NA,NA,NA
"469","NEFSC_Fall_Amblyraja radiata","NEFSC_Fall","Amblyraja radiata",-68.3741617873129,-68.6191621307331,-68.6331302613868,-68.5591789000087,-68.7738269054096,-68.6880663719217,-68.5209814971767,-68.7405389407046,-68.7395082510406,-68.6397800606204,-68.4145514849342,-68.4899429508898,-68.7424664899477,-68.5443957263182,-68.5134223392673,-68.3991924493416,-68.2910797487987,-68.6229837281282,-68.3070119254435,-68.3626441082264,-68.8731062088364,-68.7324731747328,-68.685663538503,-68.8411948319454,-68.2371278625816,-68.7363526929089,-68.4730198795758,-68.7461989325244,-68.558028988097,-68.1697936952406,-68.693910712031,-68.9369444308991,-68.7643293938469,-68.0604706562183,-68.3601264044545,-68.0041529937541,-68.5234647488351,-68.6590399115078,-68.3979792520216,-68.5015657614394,-68.3666357952884,-68.1791527491698,-68.3109237796496,-68.658068660654,-68.5045353876981,-68.6387434439963,NA,NA,NA
"470","NEFSC_Fall_Brosme brosme","NEFSC_Fall","Brosme brosme",-68.1953580873914,-68.1912474109977,-68.3265885783156,-68.2139874867637,-68.6260448292273,-68.7571669630078,-68.4789812409438,-68.6099909141156,-68.1319610935234,-68.1814245047334,-67.9556944810502,-68.3936397906109,-68.1041353822347,-68.2239540042909,-68.0295440890893,-68.4086822278465,-68.2972377384025,-68.4123169250361,-68.0961152416199,-68.584361798228,-67.8726326913274,-68.4138571634691,-67.9670947935432,-67.9620523524121,-67.704443790061,-67.8646254955991,-67.9926980015699,-67.7731854058985,-67.6442559735931,-68.2605309733728,-68.1028733315582,-67.9096641651604,-67.5201082381117,-68.2386269562747,-67.6555866798193,-68.6734964454815,-68.1473809676553,-68.4063139634784,-67.8095437468167,-67.8745656235026,-68.9160289833871,-67.1841306686662,-67.640278624424,-67.6201356998796,-67.591072448062,-67.7564779206304,NA,NA,NA
"471","NEFSC_Fall_Clupea harengus","NEFSC_Fall","Clupea harengus",-68.2250611373329,-68.3482291766361,-68.826475256708,-69.4351234758715,-68.9693055499274,-68.4726588617969,-67.5763768385083,-67.4680346990668,-69.6533162903348,-68.8359601226842,-69.7817439879161,-67.5868108632797,-69.7267380470615,-69.0485694216484,-68.8661239223203,-69.0824608170142,-67.4783994542278,-68.822932962963,-66.7634837770229,-69.2258246005635,-68.6789902545722,-69.974317650805,-70.185231165483,-68.5509875133869,-69.0231202295431,-68.9758493009811,-70.0352189343965,-69.1249532476189,-68.9371090496016,-69.0786850154482,-69.0976365281153,-68.5936898514154,-68.9801601693862,-68.8357213782208,-68.7348059835753,-68.7457729613422,-69.0049555528473,-69.091490686236,-68.787055660193,-69.3863458001247,-68.3924090576381,-68.7726805675768,-68.657365847447,-69.3783220504183,-68.5654713903141,-68.7201071254681,NA,NA,NA
"472","NEFSC_Fall_Gadus morhua","NEFSC_Fall","Gadus morhua",-68.338181518878,-67.90780565758,-69.051957889859,-68.7718946898777,-68.7746122278706,-68.7858206388128,-69.0105394922591,-68.5274680818012,-68.8097242139293,-68.9280683830803,-68.6314302256297,-68.6308083451063,-68.8222139962098,-68.6512770791789,-68.3842081242591,-68.5011222353784,-68.1610442291572,-68.5851192692132,-68.5243417652203,-69.5395791361151,-68.7056720926489,-67.9585368166705,-68.6843978491293,-68.1667043662855,-68.3267717570033,-68.3233085101635,-68.3074595940048,-68.5710105156071,-68.1164822801702,-68.4100551988252,-68.5142863129179,-68.6274795713359,-68.6635821135867,-68.0414209220007,-68.1804997269865,-68.0000071703637,-68.693081839168,-68.7397719392641,-68.997690315976,-69.3051619034334,-69.0600091768192,-68.2125390535074,-69.2152784059984,-69.0296234053838,-68.9350199135937,-69.4445805365401,NA,NA,NA
"473","NEFSC_Fall_Glyptocephalus cynoglossus","NEFSC_Fall","Glyptocephalus cynoglossus",-68.880071563243,-69.1161771878856,-68.6967015799828,-68.7618778343187,-68.8293100471395,-69.03650759979,-68.7629528967724,-68.8352687261628,-68.9361241667161,-69.1409633551809,-68.4783611409822,-68.7530586496152,-68.6887468991638,-68.8071393176429,-68.8534873601017,-68.7918401733798,-68.4865304205242,-68.2950858330896,-68.5049848457949,-68.6591328026206,-68.9876169756498,-68.7549276655019,-68.7224252869084,-68.9884007458964,-68.5645758052554,-68.2451871272961,-68.7169701401482,-68.5304574280362,-68.8600737602416,-68.5413418136861,-68.6681400369296,-68.7350255729419,-68.777000780774,-68.4954096885297,-68.425913258551,-68.1553934933647,-68.7449346820099,-68.6922125559692,-68.7060268712072,-68.7224434138027,-68.8053016740505,-68.7169306628505,-68.4071402090009,-68.5986222839076,-68.7372244256524,-68.6652866655957,NA,NA,NA
"474","NEFSC_Fall_Helicolenus dactylopterus","NEFSC_Fall","Helicolenus dactylopterus",-67.2379275452142,-70.4020786880907,-70.513311464584,-67.7118228831467,-67.3766394871795,-70.3676166402604,-70.9971270877801,-69.3354141266902,-70.4780890768665,-70.9797691299137,-68.5220949237614,-70.0243451193415,-68.0969023614946,-69.4141670071357,-68.0982955385428,-67.8221259035788,-69.2928418374846,-68.4088744926016,-70.106271866971,-71.2024797059932,-72.1576655555556,-71.1761062905374,-68.7741895531824,-67.8167440975097,-67.9039326964103,-67.3275358295361,-67.467351116323,-67.9786615136142,-68.0369036814768,-68.690180854021,-67.9960039857914,-68.1365478616134,-67.1325043943203,-69.9418905169476,-67.4037762130629,-69.73602851971,-67.5140809652068,-67.1562281041656,-67.2214263153299,-67.1641412942882,-67.4750809826541,-67.2736431771472,-67.2035017151644,-67.506612152258,-67.5038639662551,-67.6832701207679,NA,NA,NA
"475","NEFSC_Fall_Hemitripterus americanus","NEFSC_Fall","Hemitripterus americanus",-67.9318587231675,-68.0571509762151,-67.5127645501922,-68.5916809932456,-67.6048049725082,-68.2571444322916,-67.4714381961613,-67.725041217498,-67.9831433101512,-68.7224872750155,-68.1175274221219,-67.88765562284,-67.9302956385519,-67.7847116420739,-67.9822457316429,-67.7789695282548,-68.13639434654,-68.9121667757136,-68.4754690212766,-68.7473755939986,-69.2389397924251,-68.4235815141527,-67.9658027318314,-67.4428722278801,-67.4009115378252,-67.5912095221537,-68.2162285050391,-68.6457837161474,-68.4167226265996,-67.6948506352195,-68.1509300648096,-68.1479587852085,-68.0180630410884,-67.4421401195234,-68.2809543310648,-67.5240168937345,-68.8987461868069,-68.2245287109656,-68.1662182194805,-67.9510160699478,-68.2643086009733,-67.5899599749151,-68.5137436275301,-67.7545709831453,-67.7721380028311,-68.2672941111329,NA,NA,NA
"476","NEFSC_Fall_Hippoglossina oblonga","NEFSC_Fall","Hippoglossina oblonga",-70.2294503251384,-70.5680907031999,-70.8312773587799,-70.3427829796834,-70.5253109828913,-70.7166317166315,-71.1504321018588,-70.6010001531865,-70.2418690968686,-70.080787685742,-70.303132045008,-70.2356552274491,-70.0024935218545,-70.691942842749,-70.6491391812916,-70.5107845997325,-70.7357380069433,-70.7135463254036,-71.1694889595001,-70.2699545833729,-70.7143954729371,-70.7809987622659,-70.2946340459339,-70.867859258815,-70.5288803621537,-70.6665075886942,-70.1226769732532,-70.6740361860064,-70.1136860774071,-70.5651112265575,-69.8878897470034,-69.8544439405841,-69.5986623164541,-70.3250193044895,-70.2698906507907,-69.854717156365,-69.8175510201206,-70.1598649099218,-69.6109332077539,-70.3283837995841,-69.5396921334143,-70.3164230349733,-70.393949492897,-70.6712456270898,-69.9638595813228,-70.0463105804248,NA,NA,NA
"477","NEFSC_Fall_Hippoglossoides platessoides","NEFSC_Fall","Hippoglossoides platessoides",-68.671953229361,-68.7463959589048,-69.0285897713312,-68.9307616861446,-68.957577474127,-69.010014472782,-68.7646209102207,-68.8136764548698,-68.6244922784379,-68.7197990040502,-68.6211632923937,-69.0593041765879,-68.9119934082049,-69.0502812117854,-68.9939109356915,-68.9676364365483,-68.7972030672723,-68.8796916446504,-68.7784793915146,-68.9018425085235,-68.9293971701694,-69.0761914414734,-68.9866962071317,-69.1111487276783,-68.9083678837468,-69.0745599129917,-69.2155614847557,-69.0006028863196,-69.2777923360729,-69.0021960974747,-69.0068635071058,-69.1953969477829,-68.8817523845391,-68.707244789176,-69.0489677382444,-69.1433745449054,-69.0147240152651,-69.0578816996309,-69.0974971566005,-68.9069518977738,-69.0687812443919,-69.0584573622107,-68.8135468891766,-68.9857867235141,-69.1275437001589,-69.1596054048473,NA,NA,NA
"478","NEFSC_Fall_Hippoglossus hippoglossus","NEFSC_Fall","Hippoglossus hippoglossus",-68.2866481577619,-67.7951659529324,-67.0957940282217,-66.6067524235839,-66.613650564639,-68.8944117365556,-67.6320718834579,-70.7747092205279,-68.9277240740741,-67.5041875863522,-69.0184267807086,-68.2561169811321,-68.2965851109626,-67.9008235727469,-67.9262614949791,-67.7341225770908,-67.5611377347071,-66.8054549216182,-67.7556337288639,-68.3547423885705,-66.4956706586826,-68.0168896636401,-68.822932962963,-67.9387922464353,-67.1135163851529,-67.2060831227137,-67.3157555460214,-67.0182715773106,-68.9351674387387,-68.6921744764554,-68.2561169811321,-66.4956706586826,-68.4098359126871,-67.9111749476268,-69.0300541883811,-67.5728045727251,-66.8850794246315,-68.2527417125169,-67.5118229178556,-66.6306832895839,-67.9383408890426,-67.9261987873313,-67.7542762883851,-67.0057183669508,-67.7018553903754,-67.0845593285532,NA,NA,NA
"479","NEFSC_Fall_Lepophidium profundorum","NEFSC_Fall","Lepophidium profundorum",-70.9698555555556,-70.9698555555556,-71.5862152188858,-70.6581109344271,-69.6181290283087,-70.9698555555556,-72.288565,-69.6725985733875,-71.2364971270672,-72.0520617446167,-69.3799391868117,-72.5378644230769,-68.2023921709816,-69.6945886297353,-69.9498376105015,-70.8899822383689,-70.2606039496155,-71.5015309760139,-70.4701353201592,-71.834662958835,-71.2668735603384,-71.7855780824656,-70.4243945906629,-70.0058796083043,-70.2836856914574,-71.5073160729782,-70.6240562372111,-69.3965783008655,-70.7028759221055,-69.2571560218581,-70.1350640922678,-69.0239810569547,-70.2097848007666,-70.8807714298974,-69.7532954488735,-69.8834586862051,-69.8913058012248,-68.335793217068,-70.8533479184125,-70.2670370916375,-71.1821810268402,-70.5711602595746,-70.5954546759083,-70.8983453497655,-71.0527700349917,-70.4966907805778,NA,NA,NA
"480","NEFSC_Fall_Leucoraja ocellata","NEFSC_Fall","Leucoraja ocellata",-68.7948755579394,-69.0047370607729,-68.7188407557787,-68.7386226657903,-68.4366482154967,-67.9425971662844,-67.5997017876412,-67.906496895477,-67.6805094434766,-68.3425675887811,-67.7646707664364,-67.7320075842762,-68.0875630523504,-67.8315166930917,-67.7715419600174,-67.8595915983406,-68.0253009704165,-68.0418670627763,-68.1521369038602,-68.1352222345744,-67.8760413247098,-67.875336462388,-68.1074543828034,-68.1128122001778,-67.9191354188762,-68.15315909453,-67.9493640843727,-67.9653568235622,-68.0240055400141,-67.6738920249735,-67.5427807577808,-68.2500524244238,-68.0969799278262,-67.9533697719226,-68.0018996546969,-68.0175457102155,-68.2264941141661,-67.7867832150422,-67.8093156285574,-67.8186039817986,-68.0761731407345,-68.1168733093223,-68.0267351234904,-68.2927705437966,-68.3415600052251,-67.7117657687647,NA,NA,NA
"481","NEFSC_Fall_Limanda ferruginea","NEFSC_Fall","Limanda ferruginea",-69.9063362165623,-69.5834228109021,-69.736722519022,-70.6109343249693,-70.4663822976664,-70.2719961553644,-70.2373436491411,-71.0948533874137,-70.3034596076252,-71.1502230764292,-69.0116511565236,-68.690197207198,-68.1523063107688,-69.5043766469816,-68.6320872018621,-68.8555463079359,-69.0476397178303,-68.0862445309275,-69.7947127376287,-70.4411537162376,-69.5196574064055,-69.7026222451105,-68.3284962461615,-68.8745914400884,-68.5873920037011,-69.7496157139227,-70.1199168195345,-69.7269722338712,-68.692198914335,-68.5267762138587,-67.9984361441369,-68.3274901206087,-68.9937145755567,-68.0043797448455,-67.8636311795945,-67.9567693027221,-67.5828797854428,-67.5130512557488,-67.0083079719012,-67.9140978375661,-67.5557092295786,-66.9444082697836,-67.7427308652667,-67.593018916419,-67.1998874979446,-67.6719585898548,NA,NA,NA
"482","NEFSC_Fall_Lophius americanus","NEFSC_Fall","Lophius americanus",-69.191542767221,-69.974823083631,-69.5423430987009,-69.243676729103,-69.7349411929005,-68.7044836481603,-69.1341535750465,-69.2311520903092,-69.1375052489657,-70.5278227546076,-69.1773950720236,-68.9304724847732,-69.8482485887309,-68.9010241273592,-69.1045583866274,-68.979627376177,-69.2343211045853,-69.4576511050394,-69.6922584253657,-69.8447594090162,-69.7791020317494,-69.0964734375615,-69.4710009888577,-68.7693386061022,-69.0356792960192,-69.0329213031294,-68.8667805211235,-69.2822515114828,-69.2710298211022,-69.1234657183161,-68.4787199791806,-69.0345905829809,-69.2135664937815,-69.3080956830869,-69.7568873938936,-69.1667838278548,-69.3700077719828,-68.9056224332034,-69.4291321965768,-69.2949009187102,-69.0921791919242,-69.4096732195421,-68.9485993188551,-69.0968249895794,-69.5708270499981,-68.8440085132285,NA,NA,NA
"483","NEFSC_Fall_Malacoraja senta","NEFSC_Fall","Malacoraja senta",-67.9688366428067,-67.976639231107,-68.2896155119115,-68.0946699139081,-68.6590915882488,-68.4672263137906,-67.7358494427048,-68.1585686165207,-67.9972305005461,-68.6187889935237,-68.2162522588818,-68.8027403557754,-68.3628504956137,-67.5590327710382,-67.8405366353741,-68.0788645840014,-67.958783627153,-68.2374261529542,-68.0600278225326,-67.6830185540997,-68.891113411781,-68.4089761241097,-67.9009880649396,-68.6924856038489,-68.1539612450334,-67.5267724511387,-68.187909870286,-68.2463690526755,-68.1271196710998,-67.8665498238902,-68.3857013600028,-68.0648181165789,-68.7334512340908,-68.4848452799895,-68.3072964034667,-67.8461134664282,-68.3712974720866,-68.5122773805633,-67.8255399339411,-68.4502555387686,-68.3765410625643,-67.9859419330045,-67.9332438816552,-68.3380558433171,-68.2179255487569,-67.6240916017011,NA,NA,NA
"484","NEFSC_Fall_Melanogrammus aeglefinus","NEFSC_Fall","Melanogrammus aeglefinus",-68.0180378630377,-68.0069890807211,-67.9987573708782,-67.6888100436382,-68.1091345097886,-68.158809757008,-68.4446272568365,-67.9464062296621,-67.8646745556582,-67.7311799775498,-67.8072099195136,-67.80522539287,-67.5779788332603,-67.3033022520265,-67.6136254025333,-67.9158746308973,-67.7712252491233,-67.6870334883414,-67.5559342048649,-67.3697945112686,-67.525226005243,-67.0957977588491,-68.0292948732863,-67.1324562836029,-68.1550660671425,-67.0875735561181,-67.2030717012681,-66.950369342036,-66.6023450797514,-67.0999161092222,-67.3708979090974,-66.8347126652914,-67.4344512197867,-67.1540599251414,-67.4846193228202,-67.4920661579423,-68.1001731849735,-68.1532938943815,-67.9666084119603,-67.4028686126667,-67.8599039304059,-67.6869287620971,-68.0466214993253,-67.4631898776375,-67.4290316965402,-67.3916025493999,NA,NA,NA
"485","NEFSC_Fall_Merluccius bilinearis","NEFSC_Fall","Merluccius bilinearis",-68.5458176617999,-69.8305635003994,-69.6000865521987,-69.6276197752346,-69.9149807755163,-69.6665447148343,-69.1518683027701,-69.2595253484669,-69.7955363481494,-69.2719249476994,-69.1990259504418,-68.6212131725415,-68.9617340987698,-68.5976794738924,-68.674445884041,-69.2334441875433,-69.009322653363,-68.8647635555649,-68.5718057472519,-69.3530173362253,-69.391709828432,-69.114663803755,-69.4945734416477,-68.4980026790551,-68.9121507457952,-68.9997839887338,-68.3663635478795,-68.3719938993386,-68.228657915179,-68.3091563347066,-68.4574831057334,-68.5956935392018,-68.9684827473053,-68.4113850032645,-68.8747694525431,-68.0968948356065,-69.0083197577912,-68.5301601799657,-68.5317776754942,-68.5885624269165,-68.6445902626996,-69.1381596856155,-68.8472112975304,-69.2312623481289,-68.5638532919949,-68.725650107178,NA,NA,NA
